 country - totalCase - activeCase 
USA-107107491-754977
India-44990588-4222
France-40081385-51684
Germany-38427244-14352
Brazil-37601257-649189
Japan-33803572-
S. Korea-31703511-312795
Italy-25857572-121783
UK-24603076-8416
Russia-22929149-168815
Turkey-17232066-
Spain-13868227-49588
Vietnam-11611376-930243
Australia-11585286-37448
Taiwan-10239998-0
Argentina-10054251-645
Netherlands-8610372-0
Mexico-7614771-418683
Iran-7611703-99560
Indonesia-6807085-12656
Poland-6516853-1061303
Colombia-6367600-35885
Austria-6076741-5528
Greece-6059649-10809
Portugal-5585859-2872
Ukraine-5549708-4739
Chile-5287392-121
Malaysia-5100249-18510
Israel-4825362-14365
Belgium-4799107-4972
DPRK-4772813-0
Thailand-4738988-12299
Canada-4676878-35577
Czechia-4642065-762
Peru-4505466-0
Switzerland-4405433-1942
Philippines-4141535-14742
South Africa-4076463-61362
Romania-3404197-6832
Denmark-3181858-449
Hong Kong-2904315-15740
Sweden-2709830-2644
Serbia-2541522-3156
Iraq-2465545-673
Singapore-2391248-239938
New Zealand-2375191-12453
Hungary-2202716-2549
Bangladesh-2038708-10814
Slovakia-1866857-112
Georgia-1842046-48428
Jordan-1746997-1868
Ireland-1712113-1811
Pakistan-1581033-11684
Norway-1484448-809
Finland-1479608-3273
Kazakhstan-1411831-14963
Slovenia-1343984-8878
Lithuania-1320438-1198
Bulgaria-1307520-1967
Morocco-1274180-1732
Croatia-1273795-252
Guatemala-1252447-2053
Lebanon-1237556-139055
Costa Rica-1230552-360475
Bolivia-1199123-8387
Tunisia-1153323-
Cuba-1114172-184
UAE-1067030-10156
Ecuador-1061766-666
Uruguay-1038774-196
Panama-1038642-585
Mongolia-1008655-617
Nepal-1003335-28
Belarus-994037-1327
Latvia-977891-141
Saudi Arabia-841469-3900
Azerbaijan-831822-88
Paraguay-810581-
Bahrain-721858-213
Sri Lanka-672449-49
Kuwait-665909-3102
Dominican Republic-661176-12007
Cyprus-660854-0
Myanmar-638818-1550
Palestine-621008-159
Moldova-620519-104259
Estonia-618931-90940
Venezuela-552695-302
Egypt-516023-49228
Qatar-513423-397
Libya-507263-1
Ethiopia-500896-5192
Réunion-486588-67095
Honduras-472619-
Armenia-449169-5257
Bosnia and Herzegovina-402940-7510
Oman-399449-10152
North Macedonia-348281-1536
Zambia-343995-79
Kenya-343074-77
Albania-334726-1696
Botswana-329862-12
Luxembourg-319959-2037
Brunei -303719-59893
Montenegro-291853-480
Algeria-271837-81905
Nigeria-266675-3567
Zimbabwe-264848-270
Uzbekistan-253662-10539
Mozambique-233417-2369
Martinique-229975-
Afghanistan-221574-16254
Laos-218227-
Iceland-209191-
Kyrgyzstan-206890-7493
Guadeloupe-202836-
El Salvador-201785-18145
Trinidad and Tobago-191496-28
Maldives-186651-22649
Ghana-171657-34
Namibia-171310-120
Uganda-170775-66712
Jamaica-154993-48480
Cambodia-138781-36
Rwanda-133194-79
Cameroon-125036-257
Malta-118756-554
Barbados-107794-230
Angola-105384-31
Channel Islands-101717-168
French Guiana-98041-86367
DRC-96652-10696
Senegal-88997-2
Malawi-88728-391
Ivory Coast-88331-1
Suriname-82513-
New Caledonia-79922-3
French Polynesia-78569-
Eswatini-74670-129
Guyana-73207-29
Belize-70782-9
Fiji-68921-1009
Madagascar-68288-9
Sudan-63993-264
Cabo Verde-63925-110
Mauritania-63715-247
Bhutan-62670-1085
Syria-57608-74
Burundi-53751-144
Seychelles-50937-15
Gabon-48992-11
Andorra-48015-287
Papua New Guinea-46864-2212
Curaçao-45986-971
Aruba-44180-1506
Tanzania-43078-
Mauritius-42518-729
Mayotte-42027-
Togo-39499-3
Guinea-38563-338
Bahamas-38084-874
Isle of Man-38008-
Lesotho-34790-8087
Faeroe Islands-34658-
Haiti-34246-25
Mali-33148-74
Cayman Islands-31472-22882
Saint Lucia-30052-548
Benin-28014-4
Somalia-27334-12791
Micronesia-26458-
Congo-25375-983
Solomon Islands-24575-
San Marino-24285-11
"Timor-Leste"-23444-204
Burkina Faso-22056-64
Liechtenstein-21446-2
Gibraltar-20550-3858
Grenada-19693-97
Bermuda-18860-10
Nicaragua-18491-14041
South Sudan-18368-115
Tajikistan-17786-397
Equatorial Guinea-17229-139
Tonga-16817-1166
Monaco-16789-730
Samoa-16763-15127
Marshall Islands-16081-110
Dominica-15760-13
Djibouti-15690-74
CAR-15368-55
Gambia-12626-65
Saint Martin-12303-10841
Vanuatu-12016-26
Greenland-11971-9189
Yemen-11945-662
Caribbean Netherlands-11682-1168
Sint Maarten-11030-33
Eritrea-10189-0
Niger-9931-729
St. Vincent Grenadines-9631-14
"Guinea-Bissau"-9614-508
Comoros-9109-9
Antigua and Barbuda-9106-6
Liberia-8090-12
Sierra Leone-7762-
Chad-7701-2633
British Virgin Islands-7305-
Cook Islands-7120-12
Saint Kitts and Nevis-6602-2
Turks and Caicos-6588-21
Sao Tome and Principe-6587-1
Palau-6009-2
St. Barth-5494-
Nauru-5393-45
Kiribati-5027-2300
Anguilla-3904-13
Macao-3620-12
Wallis and Futuna-3508-3063
Saint Pierre Miquelon-3452-1001
Tuvalu-2805-2805
Saint Helena-2166-2164
Falkland Islands-1930-0
Montserrat-1403-19
Niue-815-11
Vatican City-29-0
Western Sahara-10-0
Tokelau-5-5
China-503302-118977
